id,year,title,authors,venue,category,publication_type,doi,arxiv_id,url,open_pdf_url,citation_count,source,source_query,status,notes,abbreviation,paper_label,paper_url,code_weights_label,code_weights_url,awesome_section
paper_model_kao,2025,KAO: Kernel-Adaptive Optimization in Diffusion for Satellite Image,Teerapong Panboonyuen,arXiv,paper_models,paper_code,10.48550/arXiv.2511.02462,2511.02462,https://arxiv.org/abs/2511.02462,https://arxiv.org/pdf/2511.02462,,paper-extraction,paper:paper_2511_02462,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2511_02462; review model naming/scope before citing.,KAO,Paper,https://arxiv.org/abs/2511.02462,GitHub,https://github.com/kaopanboonyuen/KAO,Paper-derived code-backed models
paper_model_dwff-net,2025,DWFF-Net : A Multi-Scale Farmland System Habitat Identification Method with Adaptive Dynamic Weight,Kesong Zheng; Zhi Song; Peizhou Li; Shuyi Yao; Zhenxing Bian,arXiv,segmentation,paper_code,10.48550/arXiv.2511.11659,2511.11659,https://arxiv.org/abs/2511.11659,https://arxiv.org/pdf/2511.11659,,paper-extraction,paper:paper_2511_11659,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2511_11659; review model naming/scope before citing.,DWFF-Net,Paper,https://arxiv.org/abs/2511.11659,GitHub,https://github.com/sysau/DWFF-Net,Paper-derived code-backed models
paper_model_farslip,2025,FarSLIP: Discovering Effective CLIP Adaptation for Fine-Grained Remote Sensing Understanding,Zhenshi Li; Weikang Yu; Dilxat Muhtar; Xueliang Zhang; Pengfeng Xiao; Pedram Ghamisi; Xiao Xiang Zhu,arXiv,foundation_models,paper_code,10.48550/arXiv.2511.14901,2511.14901,https://arxiv.org/abs/2511.14901,https://arxiv.org/pdf/2511.14901,,paper-extraction,paper:paper_2511_14901,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2511_14901; review model naming/scope before citing.,FarSLIP,Paper,https://arxiv.org/abs/2511.14901,GitHub,https://github.com/NJU-LHRS/FarSLIP,Paper-derived code-backed models
paper_model_eos-fm,2025,EoS-FM: Can an Ensemble of Specialist Models act as a Generalist Feature Extractor?,Pierre Adorni; Minh-Tan Pham; Stéphane May; Sébastien Lefèvre,arXiv,foundation_models,paper_code,10.48550/arXiv.2511.21523,2511.21523,https://arxiv.org/abs/2511.21523,https://arxiv.org/pdf/2511.21523,,paper-extraction,paper:paper_2511_21523,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2511_21523; review model naming/scope before citing.,EoS-FM,Paper,https://arxiv.org/abs/2511.21523,GitHub,https://github.com/pierreadorni/EoS-FM,Paper-derived code-backed models
paper_model_generalized-referring-expression-segmentation-on-aerial-photos,2025,Generalized Referring Expression Segmentation on Aerial Photos,Luís Marnoto; Alexandre Bernardino; Bruno Martins,arXiv,segmentation,paper_code,10.48550/arXiv.2512.07338,2512.07338,https://arxiv.org/abs/2512.07338,https://arxiv.org/pdf/2512.07338,,paper-extraction,paper:paper_2512_07338,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2512_07338; review model naming/scope before citing.,Generalized Referring Expression Segmentation on Aerial Photos,Paper,https://arxiv.org/abs/2512.07338,GitHub,https://github.com/luispl77/aerial-d,Paper-derived code-backed models
paper_model_segearth-ov3,2025,SegEarth-OV3: Exploring SAM 3 for Open-Vocabulary Semantic Segmentation in Remote Sensing Images,Kaiyu Li; Shengqi Zhang; Yujie Wang; Yupeng Deng; Zhi Wang; Deyu Meng; Xiangyong Cao,arXiv,segmentation,paper_code,10.48550/arXiv.2512.08730,2512.08730,https://arxiv.org/abs/2512.08730,https://arxiv.org/pdf/2512.08730,,paper-extraction,paper:paper_2512_08730,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2512_08730; review model naming/scope before citing.,SegEarth-OV3,Paper,https://arxiv.org/abs/2512.08730,GitHub,https://github.com/earth-insights/SegEarth-OV-3,Paper-derived code-backed models
paper_model_glacia,2025,GLACIA: Instance-Aware Positional Reasoning for Glacial Lake Segmentation via Multimodal Large Language Model,Lalit Maurya; Saurabh Kaushik; Beth Tellman,arXiv,foundation_models,paper_code,10.48550/arXiv.2512.09251,2512.09251,https://arxiv.org/abs/2512.09251,https://arxiv.org/pdf/2512.09251,,paper-extraction,paper:paper_2512_09251,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2512_09251; review model naming/scope before citing.,GLACIA,Paper,https://arxiv.org/abs/2512.09251,GitHub,https://github.com/lalitmaurya47/GLACIA,Paper-derived code-backed models
paper_model_referring-change-detection-in-remote-sensing-imagery,2025,Referring Change Detection in Remote Sensing Imagery,Yilmaz Korkmaz; Jay N. Paranjape; Celso M. de Melo; Vishal M. Patel,arXiv,segmentation,paper_code,10.48550/arXiv.2512.11719,2512.11719,https://arxiv.org/abs/2512.11719,https://arxiv.org/pdf/2512.11719,,paper-extraction,paper:paper_2512_11719,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2512_11719; review model naming/scope before citing.,Referring Change Detection in Remote Sensing Imagery,Paper,https://arxiv.org/abs/2512.11719,GitHub,https://github.com/yilmazkorkmaz1/referring_change_detection,Paper-derived code-backed models
paper_model_uaglnet,2025,UAGLNet: Uncertainty-Aggregated Global-Local Fusion Network with Cooperative CNN-Transformer for Building Extraction,Siyuan Yao; Dongxiu Liu; Taotao Li; Shengjie Li; Wenqi Ren; Xiaochun Cao,arXiv,segmentation,paper_code,10.48550/arXiv.2512.12941,2512.12941,https://arxiv.org/abs/2512.12941,https://arxiv.org/pdf/2512.12941,,paper-extraction,paper:paper_2512_12941,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2512_12941; review model naming/scope before citing.,UAGLNet,Paper,https://arxiv.org/abs/2512.12941,GitHub,https://github.com/Dstate/UAGLNet,Paper-derived code-backed models
paper_model_pyramidal-adaptive-cross-gating-for-multimodal-detection,2025,Pyramidal Adaptive Cross-Gating for Multimodal Detection,Zidong Gu; Shoufu Tian,arXiv,object_detection,paper_code,10.48550/arXiv.2512.18291,2512.18291,https://arxiv.org/abs/2512.18291,https://arxiv.org/pdf/2512.18291,,paper-extraction,paper:paper_2512_18291,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2512_18291; review model naming/scope before citing.,Pyramidal Adaptive Cross-Gating for Multimodal Detection,Paper,https://arxiv.org/abs/2512.18291,GitHub,https://github.com/Alianess/PACGNet,Paper-derived code-backed models
paper_model_toward-stable-semi-supervised-remote-sensing-segmentation-via-co-guidance-and-co,2025,Toward Stable Semi-Supervised Remote Sensing Segmentation via Co-Guidance and Co-Fusion,Yi Zhou; Xuechao Zou; Shun Zhang; Kai Li; Shiying Wang; Jingming Chen; Congyan Lang; Tengfei Cao; Pin Tao; Yuanchun Shi,arXiv,foundation_models,paper_code,10.48550/arXiv.2512.23035,2512.23035,https://arxiv.org/abs/2512.23035,https://arxiv.org/pdf/2512.23035,,paper-extraction,paper:paper_2512_23035,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2512_23035; review model naming/scope before citing.,Toward Stable Semi-Supervised Remote Sensing Segmentation via Co-Guidance and Co-Fusion,Paper,https://arxiv.org/abs/2512.23035,GitHub,https://github.com/XavierJiezou/Co2S,Paper-derived code-backed models
paper_model_d-3-r-detr,2026,D$^3$R-DETR: DETR with Dual-Domain Density Refinement for Tiny Object Detection in Aerial Images,Zixiao Wen; Zhen Yang; Xianjie Bao; Lei Zhang; Xiantai Xiang; Wenshuai Li; Yuhan Liu,arXiv,object_detection,paper_code,10.48550/arXiv.2601.02747,2601.02747,https://arxiv.org/abs/2601.02747,https://arxiv.org/pdf/2601.02747,,paper-extraction,paper:paper_2601_02747,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2601_02747; review model naming/scope before citing.,D$^3$R-DETR,Paper,https://arxiv.org/abs/2601.02747,GitHub,https://github.com/wenzx18/D3R-DETR,Paper-derived code-backed models
paper_model_the-sonar-moment-benchmarking-audio-language-models-in-audio-geo-localization,2026,The Sonar Moment: Benchmarking Audio-Language Models in Audio Geo-Localization,Ruixing Zhang; Zihan Liu; Leilei Sun; Tongyu Zhu; Weifeng Lv,arXiv,vision_location,paper_code,10.48550/arXiv.2601.03227,2601.03227,https://arxiv.org/abs/2601.03227,https://arxiv.org/pdf/2601.03227,,paper-extraction,paper:paper_2601_03227,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2601_03227; review model naming/scope before citing.,The Sonar Moment: Benchmarking Audio-Language Models in Audio Geo-Localization,Paper,https://arxiv.org/abs/2601.03227,GitHub,https://github.com/Rising0321/AGL1K,Paper-derived code-backed models
paper_model_socioseg,2026,Urban Socio-Semantic Segmentation with Vision-Language Reasoning,Yu Wang; Yi Wang; Rui Dai; Yujie Wang; Kaikui Liu; Xiangxiang Chu; Yansheng Li,arXiv,segmentation,paper_code,10.48550/arXiv.2601.10477,2601.10477,https://arxiv.org/abs/2601.10477,https://arxiv.org/pdf/2601.10477,,paper-extraction,paper:paper_2601_10477,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2601_10477; review model naming/scope before citing.,SocioSeg,Paper,https://arxiv.org/abs/2601.10477,GitHub,https://github.com/AMAP-ML/SocioReasoner,Paper-derived code-backed models
paper_model_remotevar,2026,RemoteVAR: Autoregressive Visual Modeling for Remote Sensing Change Detection,Yilmaz Korkmaz; Vishal M. Patel,arXiv,object_detection,paper_code,10.48550/arXiv.2601.11898,2601.11898,https://arxiv.org/abs/2601.11898,https://arxiv.org/pdf/2601.11898,,paper-extraction,paper:paper_2601_11898,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2601_11898; review model naming/scope before citing.,RemoteVAR,Paper,https://arxiv.org/abs/2601.11898,GitHub,https://github.com/yilmazkorkmaz1/RemoteVAR,Paper-derived code-backed models
paper_model_vision-language-model-purified-semi-supervised-semantic-segmentation-for-remote,2026,Vision-Language Model Purified Semi-Supervised Semantic Segmentation for Remote Sensing Images,Shanwen Wang; Xin Sun; Danfeng Hong; Fei Zhou,arXiv,segmentation,paper_code,10.48550/arXiv.2602.00202,2602.00202,https://arxiv.org/abs/2602.00202,https://arxiv.org/pdf/2602.00202,,paper-extraction,paper:paper_2602_00202,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2602_00202; review model naming/scope before citing.,Vision-Language Model Purified Semi-Supervised Semantic Segmentation for Remote Sensing Images,Paper,https://arxiv.org/abs/2602.00202,GitHub,https://github.com/wangshanwen001/SemiEarth,Paper-derived code-backed models
paper_model_mitigating-long-tail-bias-via-prompt-controlled-diffusion-augmentation,2026,Mitigating Long-Tail Bias via Prompt-Controlled Diffusion Augmentation,Buddhi Wijenayake; Nichula Wasalathilake; Roshan Godaliyadda; Vijitha Herath; Parakrama Ekanayake; Vishal M. Patel,arXiv,foundation_models,paper_code,10.48550/arXiv.2602.04749,2602.04749,https://arxiv.org/abs/2602.04749,https://arxiv.org/pdf/2602.04749,,paper-extraction,paper:paper_2602_04749,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2602_04749; review model naming/scope before citing.,Mitigating Long-Tail Bias via Prompt-Controlled Diffusion Augmentation,Paper,https://arxiv.org/abs/2602.04749,GitHub,https://github.com/Buddhi19/SyntheticGen,Paper-derived code-backed models
paper_model_benchmarking-deep-learning-and-statistical-target-detection-methods-for-pfm-1-la,2026,Benchmarking Deep Learning and Statistical Target Detection Methods for PFM-1 Landmine Detection in UAV Hyperspectral Imagery,Sagar Lekhak; Prasanna Reddy Pulakurthi; Ramesh Bhatta; Emmett J. Ientilucci,arXiv,object_detection,paper_code,10.48550/arXiv.2602.10434,2602.10434,https://arxiv.org/abs/2602.10434,https://arxiv.org/pdf/2602.10434,,paper-extraction,paper:paper_2602_10434,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2602_10434; review model naming/scope before citing.,Benchmarking Deep Learning and Statistical Target Detection Methods for PFM-1 Landmine Detection in UAV Hyperspectral Im,Paper,https://arxiv.org/abs/2602.10434,GitHub,https://github.com/PrasannaPulakurthi/pfm1-hsi-benchmark,Paper-derived code-backed models
paper_model_cop-gen,2026,COP-GEN: Latent Diffusion Transformer for Copernicus Earth Observation Data,Miguel Espinosa; Eva Gmelich Meijling; Valerio Marsocci; Elliot J. Crowley; Mikolaj Czerkawski,arXiv,paper_models,paper_code,10.48550/arXiv.2603.03239,2603.03239,https://arxiv.org/abs/2603.03239,https://arxiv.org/pdf/2603.03239,,paper-extraction,paper:paper_2603_03239,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2603_03239; review model naming/scope before citing.,COP-GEN,Paper,https://arxiv.org/abs/2603.03239,GitHub,https://github.com/miquel-espinosa/COP-GEN,Paper-derived code-backed models
paper_model_utonia,2026,Utonia: Toward One Encoder for All Point Clouds,Yujia Zhang; Xiaoyang Wu; Yunhan Yang; Xianzhe Fan; Han Li; Yuechen Zhang; Zehao Huang; Naiyan Wang; Hengshuang Zhao,arXiv,foundation_models,paper_code,10.48550/arXiv.2603.03283,2603.03283,https://arxiv.org/abs/2603.03283,https://arxiv.org/pdf/2603.03283,,paper-extraction,paper:paper_2603_03283,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2603_03283; review model naming/scope before citing.,Utonia,Paper,https://arxiv.org/abs/2603.03283,GitHub,https://github.com/Pointcept/Utonia,Paper-derived code-backed models
paper_model_causal-attribution-of-coastal-water-clarity-degradation-to-nickel-processing-exp,2026,"Causal Attribution of Coastal Water Clarity Degradation to Nickel Processing Expansion at the Indonesia Morowali Industrial Park, Sulawesi",Sandy Hardian Susanto Herho; Alfita Puspa Handayani; Iwan Pramesti Anwar; Faruq Khadami; Karina Aprilia Sujatmiko; Doandy Yonathan Wibisono; Rusmawan Suwarman; Dasapta Erwin Irawan,arXiv,paper_models,paper_code,10.48550/arXiv.2603.07331,2603.07331,https://arxiv.org/abs/2603.07331,https://arxiv.org/pdf/2603.07331,,paper-extraction,paper:paper_2603_07331,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2603_07331; review model naming/scope before citing.,Causal Attribution of Coastal Water Clarity Degradation to Nickel Processing Expansion at the Indonesia Morowali Industr,Paper,https://arxiv.org/abs/2603.07331,GitHub,https://github.com/sandyherho/supplMorowaliOcean,Paper-derived code-backed models
paper_model_sdf-net,2026,SDF-Net: Structure-Aware Disentangled Feature Learning for Opticall-SAR Ship Re-identification,Furui Chen; Han Wang; Yuhan Sun; Jianing You; Yixuan Lv; Zhuang Zhou; Hong Tan; Shengyang Li,arXiv,paper_models,paper_code,10.48550/arXiv.2603.12588,2603.12588,https://arxiv.org/abs/2603.12588,https://arxiv.org/pdf/2603.12588,,paper-extraction,paper:paper_2603_12588,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2603_12588; review model naming/scope before citing.,SDF-Net,Paper,https://arxiv.org/abs/2603.12588,GitHub,https://github.com/cfrfree/SDF-Net,Paper-derived code-backed models
paper_model_bidirectional-cross-attention-fusion-of-high-res-rgb-and-low-res-hsi-for-multimo,2026,Bidirectional Cross-Attention Fusion of High-Res RGB and Low-Res HSI for Multimodal Automated Waste Sorting,Jonas V. Funk; Lukas Roming; Andreas Michel; Paul Bäcker; Georg Maier; Thomas Längle; Markus Klute,arXiv,segmentation,paper_code,10.48550/arXiv.2603.13941,2603.13941,https://arxiv.org/abs/2603.13941,https://arxiv.org/pdf/2603.13941,,paper-extraction,paper:paper_2603_13941,candidate_model,Paper-derived model candidate with required public code link. Extracted from papers.csv row paper_2603_13941; review model naming/scope before citing.,Bidirectional Cross-Attention Fusion of High-Res RGB and Low-Res HSI for Multimodal Automated Waste Sorting,Paper,https://arxiv.org/abs/2603.13941,GitHub,https://github.com/jonasvilhofunk/BCAF_2026,Paper-derived code-backed models
